date,team,opp,wl
Wednesday Jun 15,PHI,MIA,W
Wednesday Jun 15,PHI,MIA,W
Thursday Jun 16,PHI,MIA,W
Friday Jun 17,PHI,SEA,L
Saturday Jun 18,PHI,SEA,W
Sunday Jun 19,PHI,SEA,L
Tuesday Jun 21,PHI,STL,W
Wednesday Jun 22,PHI,STL,W
Thursday Jun 23,PHI,STL,L
Friday Jun 24,PHI,OAK,W
Saturday Jun 25,PHI,OAK,L
Sunday Jun 26,PHI,OAK,W
Tuesday Jun 28,PHI,BOS,W
Wednesday Jun 29,PHI,BOS,W
Thursday Jun 30,PHI,BOS,L
Friday Jul 1,PHI,TOR,W
Saturday Jul 2,PHI,TOR,W
Sunday Jul 3,PHI,TOR,L
Monday Jul 4,PHI,MIA,W
Tuesday Jul 5,PHI,MIA,W
Wednesday Jul 6,PHI,MIA,L
Friday Jul 8,PHI,ATL,W
Saturday Jul 9,PHI,ATL,L
Sunday Jul 10,PHI,ATL,W
Friday Jul 15,PHI,NYM,W
Saturday Jul 16,PHI,NYM,L
Sunday Jul 17,PHI,NYM,W
Monday Jul 18,PHI,CHC,L
Tuesday Jul 19,PHI,CHC,W
Wednesday Jul 20,PHI,CHC,W
Friday Jul 22,PHI,SDP,W
Saturday Jul 23,PHI,SDP,W
Sunday Jul 24,PHI,SDP,W
Monday Jul 25,PHI,SDP,L
Tuesday Jul 26,PHI,SFG,W
Wednesday Jul 27,PHI,SFG,L
Thursday Jul 28,PHI,SFG,L
Friday Jul 29,PHI,PIT,W
Saturday Jul 30,PHI,PIT,W
Sunday Jul 31,PHI,PIT,W
Monday Aug 1,PHI,COL,W
Tuesday Aug 2,PHI,COL,W
Wednesday Aug 3,PHI,COL,W
Thursday Aug 4,PHI,SFG,W
Friday Aug 5,PHI,SFG,W
Saturday Aug 6,PHI,SFG,W
Sunday Aug 7,PHI,SFG,L
Monday Aug 8,PHI,LAD,W
Tuesday Aug 9,PHI,LAD,W
Wednesday Aug 10,PHI,LAD,W
Friday Aug 12,PHI,WSN,L
Saturday Aug 13,PHI,WSN,W
Tuesday Aug 16,PHI,ARI,L
Wednesday Aug 17,PHI,ARI,W
Thursday Aug 18,PHI,ARI,W
Friday Aug 19,PHI,WSN,L
Saturday Aug 20,PHI,WSN,W
Sunday Aug 21,PHI,WSN,L
Monday Aug 22,PHI,NYM,W
Tuesday Aug 23,PHI,NYM,W
Wednesday Aug 24,PHI,NYM,L
Friday Aug 26,PHI,MIA,L
Monday Aug 29,PHI,CIN,W
Tuesday Aug 30,PHI,CIN,W
Wednesday Aug 31,PHI,CIN,W
Thursday Sep 1,PHI,CIN,W
Friday Sep 2,PHI,MIA,W
Saturday Sep 3,PHI,MIA,L
Sunday Sep 4,PHI,MIA,L &V
Monday Sep 5,PHI,ATL,W
Tuesday Sep 6,PHI,ATL,W
Wednesday Sep 7,PHI,ATL,W
Thursday Sep 8,PHI,MIL,W
Friday Sep 9,PHI,MIL,W
Saturday Sep 10,PHI,MIL,W
Sunday Sep 11,PHI,MIL,L
Monday Sep 12,PHI,HOU,L
Tuesday Sep 13,PHI,HOU,L
Wednesday Sep 14,PHI,HOU,W
Thursday Sep 15,PHI,MIA,W
Thursday Sep 15,PHI,MIA,W
Friday Sep 16,PHI,STL,L
Saturday Sep 17,PHI,STL,W
Sunday Sep 18,PHI,STL,L
Monday Sep 19,PHI,STL,L
Tuesday Sep 20,PHI,WSN,L
Tuesday Sep 20,PHI,WSN,L
Wednesday Sep 21,PHI,WSN,L
Thursday Sep 22,PHI,WSN,L
Saturday Sep 24,PHI,NYM,L
Saturday Sep 24,PHI,NYM,L
Sunday Sep 25,PHI,NYM,W
Monday Sep 26,PHI,ATL,W
Tuesday Sep 27,PHI,ATL,W
Wednesday Sep 28,PHI,ATL,W
Friday Apr 1,CHC,PIT,L
Saturday Apr 2,CHC,PIT,W
Sunday Apr 3,CHC,PIT,L
Monday Apr 4,CHC,ARI,W
Tuesday Apr 5,CHC,ARI,W
Wednesday Apr 6,CHC,ARI,L
Friday Apr 8,CHC,MIL,W
Saturday Apr 9,CHC,MIL,L
Sunday Apr 10,CHC,MIL,L
Monday Apr 11,CHC,HOU,W
Tuesday Apr 12,CHC,HOU,L
Wednesday Apr 13,CHC,HOU,W
Friday Apr 15,CHC,COL,L
Saturday Apr 16,CHC,COL,W
Sunday Apr 17,CHC,COL,L
Monday Apr 18,CHC,SDP,W
Wednesday Apr 20,CHC,SDP,W
Wednesday Apr 20,CHC,SDP,L
Friday Apr 22,CHC,LAD,L
Saturday Apr 23,CHC,LAD,W
Sunday Apr 24,CHC,LAD,L
Monday Apr 25,CHC,COL,L
Tuesday Apr 26,CHC,COL,L
Thursday Apr 28,CHC,ARI,L
Friday Apr 29,CHC,ARI,W
Saturday Apr 30,CHC,ARI,W
Sunday May 1,CHC,ARI,L
Monday May 2,CHC,LAD,L
Tuesday May 3,CHC,LAD,W
Wednesday May 4,CHC,LAD,W
Friday May 6,CHC,CIN,L
Saturday May 7,CHC,CIN,W
Sunday May 8,CHC,CIN,L
Tuesday May 10,CHC,STL,L
Wednesday May 11,CHC,STL,W
Thursday May 12,CHC,STL,L
Friday May 13,CHC,SFG,W
Saturday May 14,CHC,SFG,L
Monday May 16,CHC,CIN,L
Tuesday May 17,CHC,CIN,L
Wednesday May 18,CHC,MIA,W
Thursday May 19,CHC,MIA,W
Friday May 20,CHC,BOS,L
Saturday May 21,CHC,BOS,W
Sunday May 22,CHC,BOS,L
Tuesday May 24,CHC,NYM,W
Wednesday May 25,CHC,NYM,L
Thursday May 26,CHC,NYM,W
Friday May 27,CHC,PIT,L
Saturday May 28,CHC,PIT,L
Sunday May 29,CHC,PIT,W
Monday May 30,CHC,HOU,L
Tuesday May 31,CHC,HOU,L
Wednesday Jun 1,CHC,HOU,L
Friday Jun 3,CHC,STL,L
Saturday Jun 4,CHC,STL,L
Sunday Jun 5,CHC,STL,L
Monday Jun 6,CHC,CIN,L
Tuesday Jun 7,CHC,CIN,L
Wednesday Jun 8,CHC,CIN,W
Thursday Jun 9,CHC,PHI,W
Friday Jun 10,CHC,PHI,L
Saturday Jun 11,CHC,PHI,L
Sunday Jun 12,CHC,PHI,L
Monday Jun 13,CHC,MIL,W
Tuesday Jun 14,CHC,MIL,W
Wednesday Jun 15,CHC,MIL,L
Thursday Jun 16,CHC,MIL,W
Friday Jun 17,CHC,NYY,W
Saturday Jun 18,CHC,NYY,L
Sunday Jun 19,CHC,NYY,L
Monday Jun 20,CHC,CHW,W
Tuesday Jun 21,CHC,CHW,L
Wednesday Jun 22,CHC,CHW,L
Friday Jun 24,CHC,KCR,W
Saturday Jun 25,CHC,KCR,L
Sunday Jun 26,CHC,KCR,L
Monday Jun 27,CHC,COL,W
Tuesday Jun 28,CHC,SFG,L
Tuesday Jun 28,CHC,SFG,L
Wednesday Jun 29,CHC,SFG,W
Thursday Jun 30,CHC,SFG,W
Friday Jul 1,CHC,CHW,L
Saturday Jul 2,CHC,CHW,L
Sunday Jul 3,CHC,CHW,W
Monday Jul 4,CHC,WSN,L
Tuesday Jul 5,CHC,WSN,L
Wednesday Jul 6,CHC,WSN,L
Thursday Jul 7,CHC,WSN,W
Friday Jul 8,CHC,PIT,L
Saturday Jul 9,CHC,PIT,W
Sunday Jul 10,CHC,PIT,L
Thursday Jul 14,CHC,MIA,L
Friday Jul 15,CHC,MIA,W
Saturday Jul 16,CHC,MIA,L
Sunday Jul 17,CHC,MIA,L
Monday Jul 18,CHC,PHI,W
Tuesday Jul 19,CHC,PHI,L
Wednesday Jul 20,CHC,PHI,L
Friday Jul 22,CHC,HOU,W
Saturday Jul 23,CHC,HOU,W
Sunday Jul 24,CHC,HOU,W
Tuesday Jul 26,CHC,MIL,L
Wednesday Jul 27,CHC,MIL,L
Thursday Jul 28,CHC,MIL,L
Friday Jul 29,CHC,STL,L
Saturday Jul 30,CHC,STL,L
Sunday Jul 31,CHC,STL,W
Monday Aug 1,CHC,PIT,W
Tuesday Aug 2,CHC,PIT,W
Wednesday Aug 3,CHC,PIT,W
Thursday Aug 4,CHC,PIT,W
Friday Aug 5,CHC,CIN,W
Saturday Aug 6,CHC,CIN,W
Sunday Aug 7,CHC,CIN,L
Tuesday Aug 9,CHC,WSN,L
Wednesday Aug 10,CHC,WSN,W
Thursday Aug 11,CHC,WSN,W
Friday Aug 12,CHC,ATL,L
Saturday Aug 13,CHC,ATL,W
Sunday Aug 14,CHC,ATL,W
Monday Aug 15,CHC,HOU,W
Tuesday Aug 16,CHC,HOU,L
Wednesday Aug 17,CHC,HOU,L
Friday Aug 19,CHC,STL,W
Saturday Aug 20,CHC,STL,W
Sunday Aug 21,CHC,STL,L
Monday Aug 22,CHC,ATL,L
Tuesday Aug 23,CHC,ATL,L
Wednesday Aug 24,CHC,ATL,W
Thursday Aug 25,CHC,ATL,L
Friday Aug 26,CHC,MIL,L
Saturday Aug 27,CHC,MIL,L
Sunday Aug 28,CHC,MIL,L
Monday Aug 29,CHC,SFG,W
Tuesday Aug 30,CHC,SFG,W
Wednesday Aug 31,CHC,SFG,L
Friday Sep 2,CHC,PIT,L
Saturday Sep 3,CHC,PIT,L
Sunday Sep 4,CHC,PIT,W
Monday Sep 5,CHC,CIN,W
Tuesday Sep 6,CHC,CIN,L
Wednesday Sep 7,CHC,CIN,W
Friday Sep 9,CHC,NYM,L
Saturday Sep 10,CHC,NYM,W
Sunday Sep 11,CHC,NYM,W
Monday Sep 12,CHC,CIN,W
Tuesday Sep 13,CHC,CIN,L
Wednesday Sep 14,CHC,CIN,L
Thursday Sep 15,CHC,CIN,L
Friday Sep 16,CHC,HOU,W
Saturday Sep 17,CHC,HOU,W
Sunday Sep 18,CHC,HOU,L
Monday Sep 19,CHC,MIL,W
Tuesday Sep 20,CHC,MIL,L
Wednesday Sep 21,CHC,MIL,W
Friday Sep 23,CHC,STL,W
Saturday Sep 24,CHC,STL,L
Sunday Sep 25,CHC,STL,L
Monday Sep 26,CHC,SDP,L
Tuesday Sep 27,CHC,SDP,W
Wednesday Sep 28,CHC,SDP,L
Thursday Mar 31,MIL,CIN,L
Saturday Apr 2,MIL,CIN,L
Sunday Apr 3,MIL,CIN,L
Monday Apr 4,MIL,ATL,L
Tuesday Apr 5,MIL,ATL,W
Wednesday Apr 6,MIL,ATL,W
Thursday Apr 7,MIL,ATL,W
Friday Apr 8,MIL,CHC,L
Saturday Apr 9,MIL,CHC,W
Sunday Apr 10,MIL,CHC,W
Wednesday Apr 13,MIL,PIT,W
Thursday Apr 14,MIL,PIT,W
Friday Apr 15,MIL,WSN,L
Sunday Apr 17,MIL,WSN,L
Sunday Apr 17,MIL,WSN,L
Monday Apr 18,MIL,PHI,W
Tuesday Apr 19,MIL,PHI,W
Wednesday Apr 20,MIL,PHI,L
Friday Apr 22,MIL,HOU,W
Saturday Apr 23,MIL,HOU,L
Sunday Apr 24,MIL,HOU,W
Monday Apr 25,MIL,CIN,L
Tuesday Apr 26,MIL,CIN,W
Wednesday Apr 27,MIL,CIN,L
Friday Apr 29,MIL,HOU,W
Saturday Apr 30,MIL,HOU,L
Sunday May 1,MIL,HOU,L
Monday May 2,MIL,ATL,L
Wednesday May 4,MIL,ATL,L
Wednesday May 4,MIL,ATL,L
Thursday May 5,MIL,ATL,L
Friday May 6,MIL,STL,L
Saturday May 7,MIL,STL,W
Sunday May 8,MIL,STL,L
Monday May 9,MIL,SDP,W
Tuesday May 10,MIL,SDP,W
Wednesday May 11,MIL,SDP,L
Friday May 13,MIL,PIT,W
Saturday May 14,MIL,PIT,W
Sunday May 15,MIL,PIT,W
Monday May 16,MIL,LAD,W
Tuesday May 17,MIL,LAD,L
Wednesday May 18,MIL,SDP,W
Thursday May 19,MIL,SDP,L
Friday May 20,MIL,COL,W
Saturday May 21,MIL,COL,W
Sunday May 22,MIL,COL,W
Monday May 23,MIL,WSN,W
Tuesday May 24,MIL,WSN,W
Wednesday May 25,MIL,WSN,W
Friday May 27,MIL,SFG,L
Saturday May 28,MIL,SFG,W
Sunday May 29,MIL,SFG,W
Monday May 30,MIL,CIN,L
Tuesday May 31,MIL,CIN,W
Wednesday Jun 1,MIL,CIN,L
Friday Jun 3,MIL,MIA,W
Saturday Jun 4,MIL,MIA,W
Sunday Jun 5,MIL,MIA,W
Monday Jun 6,MIL,MIA,W
Tuesday Jun 7,MIL,NYM,L
Wednesday Jun 8,MIL,NYM,W
Thursday Jun 9,MIL,NYM,L
Friday Jun 10,MIL,STL,W
Saturday Jun 11,MIL,STL,W
Sunday Jun 12,MIL,STL,W
Monday Jun 13,MIL,CHC,L
Tuesday Jun 14,MIL,CHC,L
Wednesday Jun 15,MIL,CHC,W
Thursday Jun 16,MIL,CHC,L
Friday Jun 17,MIL,BOS,L
Saturday Jun 18,MIL,BOS,W
Sunday Jun 19,MIL,BOS,L
Monday Jun 20,MIL,TBR,L
Tuesday Jun 21,MIL,TBR,W
Wednesday Jun 22,MIL,TBR,L
Friday Jun 24,MIL,MIN,W
Saturday Jun 25,MIL,MIN,W
Sunday Jun 26,MIL,MIN,W
Tuesday Jun 28,MIL,NYY,L
Wednesday Jun 29,MIL,NYY,L
Thursday Jun 30,MIL,NYY,L
Friday Jul 1,MIL,MIN,L
Saturday Jul 2,MIL,MIN,W
Sunday Jul 3,MIL,MIN,L
Monday Jul 4,MIL,ARI,L
Tuesday Jul 5,MIL,ARI,L
Wednesday Jul 6,MIL,ARI,W
Thursday Jul 7,MIL,CIN,W
Friday Jul 8,MIL,CIN,W
Saturday Jul 9,MIL,CIN,L
Sunday Jul 10,MIL,CIN,W
Thursday Jul 14,MIL,COL,L
Friday Jul 15,MIL,COL,L
Saturday Jul 16,MIL,COL,W
Sunday Jul 17,MIL,COL,W
Monday Jul 18,MIL,ARI,L
Tuesday Jul 19,MIL,ARI,W
Wednesday Jul 20,MIL,ARI,W
Thursday Jul 21,MIL,ARI,L
Friday Jul 22,MIL,SFG,W
Saturday Jul 23,MIL,SFG,L
Sunday Jul 24,MIL,SFG,L
Tuesday Jul 26,MIL,CHC,W
Wednesday Jul 27,MIL,CHC,W
Thursday Jul 28,MIL,CHC,W
Friday Jul 29,MIL,HOU,W
Saturday Jul 30,MIL,HOU,W
Sunday Jul 31,MIL,HOU,W
Monday Aug 1,MIL,STL,W
Tuesday Aug 2,MIL,STL,L
Wednesday Aug 3,MIL,STL,W
Friday Aug 5,MIL,HOU,W
Saturday Aug 6,MIL,HOU,W
Sunday Aug 7,MIL,HOU,W
Tuesday Aug 9,MIL,STL,W
Wednesday Aug 10,MIL,STL,W
Thursday Aug 11,MIL,STL,L
Friday Aug 12,MIL,PIT,W
Saturday Aug 13,MIL,PIT,W
Sunday Aug 14,MIL,PIT,W
Monday Aug 15,MIL,LAD,W
Tuesday Aug 16,MIL,LAD,W
Wednesday Aug 17,MIL,LAD,W
Thursday Aug 18,MIL,LAD,L
Friday Aug 19,MIL,NYM,W
Saturday Aug 20,MIL,NYM,W
Sunday Aug 21,MIL,NYM,W
Monday Aug 22,MIL,PIT,W
Monday Aug 22,MIL,PIT,L
Tuesday Aug 23,MIL,PIT,W
Wednesday Aug 24,MIL,PIT,L
Friday Aug 26,MIL,CHC,W
Saturday Aug 27,MIL,CHC,W
Sunday Aug 28,MIL,CHC,W
Tuesday Aug 30,MIL,STL,L
Wednesday Aug 31,MIL,STL,L
Thursday Sep 1,MIL,STL,L
Friday Sep 2,MIL,HOU,W
Saturday Sep 3,MIL,HOU,W
Sunday Sep 4,MIL,HOU,W
Monday Sep 5,MIL,STL,W
Tuesday Sep 6,MIL,STL,L
Wednesday Sep 7,MIL,STL,L
Thursday Sep 8,MIL,PHI,L
Friday Sep 9,MIL,PHI,L
Saturday Sep 10,MIL,PHI,L
Sunday Sep 11,MIL,PHI,W
Tuesday Sep 13,MIL,COL,W
Wednesday Sep 14,MIL,COL,L
Friday Sep 16,MIL,CIN,W
Saturday Sep 17,MIL,CIN,W
Sunday Sep 18,MIL,CIN,W
Monday Sep 19,MIL,CHC,L
Tuesday Sep 20,MIL,CHC,W
Wednesday Sep 21,MIL,CHC,L
Friday Sep 23,MIL,MIA,W
Saturday Sep 24,MIL,MIA,W
Sunday Sep 25,MIL,MIA,W
Monday Sep 26,MIL,PIT,L
Tuesday Sep 27,MIL,PIT,W
Wednesday Sep 28,MIL,PIT,W
Thursday Mar 31,STL,SDP,L
Saturday Apr 2,STL,SDP,L
Sunday Apr 3,STL,SDP,W
Monday Apr 4,STL,PIT,L
Tuesday Apr 5,STL,PIT,W
Wednesday Apr 6,STL,PIT,L
Friday Apr 8,STL,SFG,L
Saturday Apr 9,STL,SFG,L
Sunday Apr 10,STL,SFG,W
Monday Apr 11,STL,ARI,W
Tuesday Apr 12,STL,ARI,L
Wednesday Apr 13,STL,ARI,W
Thursday Apr 14,STL,LAD,W
Friday Apr 15,STL,LAD,W
Saturday Apr 16,STL,LAD,W
Sunday Apr 17,STL,LAD,L
Wednesday Apr 20,STL,WSN,L
Wednesday Apr 20,STL,WSN,W
Thursday Apr 21,STL,WSN,W
Friday Apr 22,STL,CIN,W
Saturday Apr 23,STL,CIN,L
Sunday Apr 24,STL,CIN,W
Tuesday Apr 26,STL,HOU,L
Wednesday Apr 27,STL,HOU,W
Thursday Apr 28,STL,HOU,W
Friday Apr 29,STL,ATL,W
Saturday Apr 30,STL,ATL,W
Sunday May 1,STL,ATL,L
Monday May 2,STL,MIA,L
Tuesday May 3,STL,MIA,W
Wednesday May 4,STL,MIA,L
Thursday May 5,STL,MIA,W
Friday May 6,STL,MIL,W
Saturday May 7,STL,MIL,L
Sunday May 8,STL,MIL,W
Tuesday May 10,STL,CHC,W
Wednesday May 11,STL,CHC,L
Thursday May 12,STL,CHC,W
Friday May 13,STL,CIN,L
Saturday May 14,STL,CIN,L
Sunday May 15,STL,CIN,L
Monday May 16,STL,PHI,W
Tuesday May 17,STL,PHI,W
Wednesday May 18,STL,HOU,W
Thursday May 19,STL,HOU,W
Friday May 20,STL,KCR,L
Saturday May 21,STL,KCR,W
Sunday May 22,STL,KCR,W
Monday May 23,STL,SDP,W
Tuesday May 24,STL,SDP,W
Wednesday May 25,STL,SDP,L
Friday May 27,STL,COL,W
Saturday May 28,STL,COL,L
Sunday May 29,STL,COL,W
Monday May 30,STL,SFG,L
Tuesday May 31,STL,SFG,W
Wednesday Jun 1,STL,SFG,L
Thursday Jun 2,STL,SFG,L
Friday Jun 3,STL,CHC,W
Saturday Jun 4,STL,CHC,W
Sunday Jun 5,STL,CHC,W
Tuesday Jun 7,STL,HOU,W
Wednesday Jun 8,STL,HOU,L
Thursday Jun 9,STL,HOU,W
Friday Jun 10,STL,MIL,L
Saturday Jun 11,STL,MIL,L
Sunday Jun 12,STL,MIL,L
Tuesday Jun 14,STL,WSN,L
Wednesday Jun 15,STL,WSN,L
Thursday Jun 16,STL,WSN,L
Friday Jun 17,STL,KCR,L
Saturday Jun 18,STL,KCR,W
Sunday Jun 19,STL,KCR,W
Tuesday Jun 21,STL,PHI,L
Wednesday Jun 22,STL,PHI,L
Thursday Jun 23,STL,PHI,W
Friday Jun 24,STL,TOR,L
Saturday Jun 25,STL,TOR,L
Sunday Jun 26,STL,TOR,L
Tuesday Jun 28,STL,BAL,W
Wednesday Jun 29,STL,BAL,W
Thursday Jun 30,STL,BAL,W
Friday Jul 1,STL,TBR,W
Saturday Jul 2,STL,TBR,L
Sunday Jul 3,STL,TBR,L
Monday Jul 4,STL,CIN,W
Tuesday Jul 5,STL,CIN,W
Wednesday Jul 6,STL,CIN,L
Thursday Jul 7,STL,ARI,L
Friday Jul 8,STL,ARI,L
Saturday Jul 9,STL,ARI,W
Sunday Jul 10,STL,ARI,W
Friday Jul 15,STL,CIN,L
Saturday Jul 16,STL,CIN,W
Sunday Jul 17,STL,CIN,L
Tuesday Jul 19,STL,NYM,L
Wednesday Jul 20,STL,NYM,L
Thursday Jul 21,STL,NYM,W
Friday Jul 22,STL,PIT,W
Saturday Jul 23,STL,PIT,W
Sunday Jul 24,STL,PIT,L
Monday Jul 25,STL,HOU,W
Tuesday Jul 26,STL,HOU,W
Wednesday Jul 27,STL,HOU,L
Thursday Jul 28,STL,HOU,L
Friday Jul 29,STL,CHC,W
Saturday Jul 30,STL,CHC,W
Sunday Jul 31,STL,CHC,L
Monday Aug 1,STL,MIL,L
Tuesday Aug 2,STL,MIL,W
Wednesday Aug 3,STL,MIL,L
Thursday Aug 4,STL,MIA,W
Friday Aug 5,STL,MIA,W
Saturday Aug 6,STL,MIA,W
Sunday Aug 7,STL,MIA,W
Tuesday Aug 9,STL,MIL,L
Wednesday Aug 10,STL,MIL,L
Thursday Aug 11,STL,MIL,W
Friday Aug 12,STL,COL,W
Saturday Aug 13,STL,COL,L
Sunday Aug 14,STL,COL,W
Monday Aug 15,STL,PIT,L
Tuesday Aug 16,STL,PIT,L
Wednesday Aug 17,STL,PIT,W
Friday Aug 19,STL,CHC,L
Saturday Aug 20,STL,CHC,L
Sunday Aug 21,STL,CHC,W
Monday Aug 22,STL,LAD,L
Tuesday Aug 23,STL,LAD,L
Wednesday Aug 24,STL,LAD,L
Thursday Aug 25,STL,PIT,W
Friday Aug 26,STL,PIT,W
Saturday Aug 27,STL,PIT,L
Sunday Aug 28,STL,PIT,W
Tuesday Aug 30,STL,MIL,W
Wednesday Aug 31,STL,MIL,W
Thursday Sep 1,STL,MIL,W
Friday Sep 2,STL,CIN,L
Saturday Sep 3,STL,CIN,W
Sunday Sep 4,STL,CIN,L
Monday Sep 5,STL,MIL,L
Tuesday Sep 6,STL,MIL,W
Wednesday Sep 7,STL,MIL,W
Friday Sep 9,STL,ATL,W
Saturday Sep 10,STL,ATL,W
Sunday Sep 11,STL,ATL,W
Monday Sep 12,STL,PIT,L
Tuesday Sep 13,STL,PIT,W
Wednesday Sep 14,STL,PIT,W
Friday Sep 16,STL,PHI,W
Saturday Sep 17,STL,PHI,L
Sunday Sep 18,STL,PHI,W
Monday Sep 19,STL,PHI,W
Tuesday Sep 20,STL,NYM,W
Wednesday Sep 21,STL,NYM,W
Thursday Sep 22,STL,NYM,L
Friday Sep 23,STL,CHC,L
Saturday Sep 24,STL,CHC,W
Sunday Sep 25,STL,CHC,W
Monday Sep 26,STL,HOU,L
Tuesday Sep 27,STL,HOU,W
Wednesday Sep 28,STL,HOU,W
Friday Apr 1,PIT,CHC,W
Saturday Apr 2,PIT,CHC,L
Sunday Apr 3,PIT,CHC,W
Monday Apr 4,PIT,STL,W
Tuesday Apr 5,PIT,STL,L
Wednesday Apr 6,PIT,STL,W
Thursday Apr 7,PIT,COL,L
Friday Apr 8,PIT,COL,W
Saturday Apr 9,PIT,COL,L
Sunday Apr 10,PIT,COL,L
Wednesday Apr 13,PIT,MIL,L
Thursday Apr 14,PIT,MIL,L
Friday Apr 15,PIT,CIN,W
Saturday Apr 16,PIT,CIN,L
Sunday Apr 17,PIT,CIN,W
Monday Apr 18,PIT,CIN,W
Tuesday Apr 19,PIT,MIA,L
Wednesday Apr 20,PIT,MIA,L
Thursday Apr 21,PIT,MIA,L
Saturday Apr 23,PIT,WSN,W
Sunday Apr 24,PIT,WSN,L
Monday Apr 25,PIT,WSN,W
Tuesday Apr 26,PIT,SFG,L
Wednesday Apr 27,PIT,SFG,W
Thursday Apr 28,PIT,SFG,L
Friday Apr 29,PIT,COL,W
Saturday Apr 30,PIT,COL,L
Sunday May 1,PIT,COL,W
Monday May 2,PIT,SDP,W
Tuesday May 3,PIT,SDP,L
Wednesday May 4,PIT,SDP,W
Friday May 6,PIT,HOU,L
Saturday May 7,PIT,HOU,W
Sunday May 8,PIT,HOU,W
Monday May 9,PIT,LAD,W
Tuesday May 10,PIT,LAD,L
Wednesday May 11,PIT,LAD,L
Friday May 13,PIT,MIL,L
Saturday May 14,PIT,MIL,L
Sunday May 15,PIT,MIL,L
Monday May 16,PIT,WSN,L
Wednesday May 18,PIT,CIN,W
Thursday May 19,PIT,CIN,W
Friday May 20,PIT,DET,W
Saturday May 21,PIT,DET,W
Sunday May 22,PIT,DET,L
Tuesday May 24,PIT,ATL,L
Wednesday May 25,PIT,ATL,L
Friday May 27,PIT,CHC,W
Saturday May 28,PIT,CHC,W
Sunday May 29,PIT,CHC,L
Monday May 30,PIT,NYM,L
Tuesday May 31,PIT,NYM,W
Wednesday Jun 1,PIT,NYM,W
Thursday Jun 2,PIT,NYM,L
Friday Jun 3,PIT,PHI,W
Saturday Jun 4,PIT,PHI,W
Sunday Jun 5,PIT,PHI,L
Tuesday Jun 7,PIT,ARI,W
Wednesday Jun 8,PIT,ARI,W
Thursday Jun 9,PIT,ARI,L
Friday Jun 10,PIT,NYM,L
Saturday Jun 11,PIT,NYM,W
Sunday Jun 12,PIT,NYM,L
Monday Jun 13,PIT,NYM,W
Tuesday Jun 14,PIT,HOU,W
Wednesday Jun 15,PIT,HOU,W
Thursday Jun 16,PIT,HOU,W
Friday Jun 17,PIT,CLE,L
Saturday Jun 18,PIT,CLE,L
Sunday Jun 19,PIT,CLE,L
Monday Jun 20,PIT,BAL,L
Tuesday Jun 21,PIT,BAL,W
Wednesday Jun 22,PIT,BAL,W
Friday Jun 24,PIT,BOS,W
Saturday Jun 25,PIT,BOS,W
Sunday Jun 26,PIT,BOS,L
Tuesday Jun 28,PIT,TOR,W
Wednesday Jun 29,PIT,TOR,L
Thursday Jun 30,PIT,TOR,W
Friday Jul 1,PIT,WSN,L
Saturday Jul 2,PIT,WSN,W
Saturday Jul 2,PIT,WSN,L
Sunday Jul 3,PIT,WSN,W
Monday Jul 4,PIT,HOU,W
Tuesday Jul 5,PIT,HOU,W
Wednesday Jul 6,PIT,HOU,L
Friday Jul 8,PIT,CHC,W
Saturday Jul 9,PIT,CHC,L
Sunday Jul 10,PIT,CHC,W
Friday Jul 15,PIT,HOU,W
Saturday Jul 16,PIT,HOU,L
Sunday Jul 17,PIT,HOU,W
Monday Jul 18,PIT,CIN,W
Tuesday Jul 19,PIT,CIN,W
Wednesday Jul 20,PIT,CIN,L
Friday Jul 22,PIT,STL,L
Saturday Jul 23,PIT,STL,L
Sunday Jul 24,PIT,STL,W
Monday Jul 25,PIT,ATL,W
Tuesday Jul 26,PIT,ATL,L
Wednesday Jul 27,PIT,ATL,L
Thursday Jul 28,PIT,ATL,W
Friday Jul 29,PIT,PHI,L
Saturday Jul 30,PIT,PHI,L
Sunday Jul 31,PIT,PHI,L
Monday Aug 1,PIT,CHC,L
Tuesday Aug 2,PIT,CHC,L
Wednesday Aug 3,PIT,CHC,L
Thursday Aug 4,PIT,CHC,L
Friday Aug 5,PIT,SDP,L
Saturday Aug 6,PIT,SDP,L
Sunday Aug 7,PIT,SDP,L
Monday Aug 8,PIT,SFG,W
Tuesday Aug 9,PIT,SFG,L
Wednesday Aug 10,PIT,SFG,W
Friday Aug 12,PIT,MIL,L
Saturday Aug 13,PIT,MIL,L
Sunday Aug 14,PIT,MIL,L
Monday Aug 15,PIT,STL,W
Tuesday Aug 16,PIT,STL,W
Wednesday Aug 17,PIT,STL,L
Friday Aug 19,PIT,CIN,L
Saturday Aug 20,PIT,CIN,W
Sunday Aug 21,PIT,CIN,L
Monday Aug 22,PIT,MIL,L
Monday Aug 22,PIT,MIL,W
Tuesday Aug 23,PIT,MIL,L
Wednesday Aug 24,PIT,MIL,W
Thursday Aug 25,PIT,STL,L
Friday Aug 26,PIT,STL,L
Saturday Aug 27,PIT,STL,W
Sunday Aug 28,PIT,STL,L
Monday Aug 29,PIT,HOU,L
Tuesday Aug 30,PIT,HOU,L
Wednesday Aug 31,PIT,HOU,L
Thursday Sep 1,PIT,LAD,L
Friday Sep 2,PIT,CHC,W
Saturday Sep 3,PIT,CHC,W
Sunday Sep 4,PIT,CHC,L
