date,team,opp,wl
Wednesday Jun 23,WSN,KCR,L
Friday Jun 25,WSN,BAL,L
Saturday Jun 26,WSN,BAL,L
Sunday Jun 27,WSN,BAL,L
Monday Jun 28,WSN,ATL,L
Tuesday Jun 29,WSN,ATL,W
Wednesday Jun 30,WSN,ATL,L
Thursday Jul 1,WSN,NYM,W
Friday Jul 2,WSN,NYM,L
Saturday Jul 3,WSN,NYM,W
Sunday Jul 4,WSN,NYM,L
Tuesday Jul 6,WSN,SDP,W
Wednesday Jul 7,WSN,SDP,W
Thursday Jul 8,WSN,SDP,L
Friday Jul 9,WSN,SFG,W
Saturday Jul 10,WSN,SFG,L
Sunday Jul 11,WSN,SFG,L
Friday Jul 16,WSN,MIA,W
Saturday Jul 17,WSN,MIA,L
Sunday Jul 18,WSN,MIA,L
Monday Jul 19,WSN,CIN,L
Tuesday Jul 20,WSN,CIN,L
Wednesday Jul 21,WSN,CIN,W
Thursday Jul 22,WSN,CIN,W
Friday Jul 23,WSN,MIL,L
Saturday Jul 24,WSN,MIL,L
Sunday Jul 25,WSN,MIL,L
Tuesday Jul 27,WSN,ATL,W
Wednesday Jul 28,WSN,ATL,L
Thursday Jul 29,WSN,ATL,W
Friday Jul 30,WSN,PHI,W
Saturday Jul 31,WSN,PHI,W
Sunday Aug 1,WSN,PHI,L
Monday Aug 2,WSN,ARI,W
Tuesday Aug 3,WSN,ARI,L
Wednesday Aug 4,WSN,ARI,W
Thursday Aug 5,WSN,ARI,L
Friday Aug 6,WSN,LAD,W
Saturday Aug 7,WSN,LAD,L
Sunday Aug 8,WSN,LAD,L
Tuesday Aug 10,WSN,MIA,L
Wednesday Aug 11,WSN,MIA,L
Thursday Aug 12,WSN,MIA,L
Friday Aug 13,WSN,ARI,W
Saturday Aug 14,WSN,ARI,L
Sunday Aug 15,WSN,ARI,W
Tuesday Aug 17,WSN,ATL,L
Wednesday Aug 18,WSN,ATL,L
Thursday Aug 19,WSN,ATL,W
Friday Aug 20,WSN,PHI,L
Saturday Aug 21,WSN,PHI,W
Sunday Aug 22,WSN,PHI,L
Monday Aug 23,WSN,CHC,L
Tuesday Aug 24,WSN,CHC,L
Wednesday Aug 25,WSN,CHC,L
Thursday Aug 26,WSN,STL,W
Friday Aug 27,WSN,STL,L
Saturday Aug 28,WSN,STL,W
Sunday Aug 29,WSN,STL,W
Monday Aug 30,WSN,MIA,W
Tuesday Aug 31,WSN,MIA,L
Wednesday Sep 1,WSN,MIA,L
Friday Sep 3,WSN,PIT,L
Saturday Sep 4,WSN,PIT,W
Sunday Sep 5,WSN,PIT,W
Monday Sep 6,WSN,NYM,W
Tuesday Sep 7,WSN,NYM,L
Wednesday Sep 8,WSN,NYM,L
Friday Sep 10,WSN,MIA,L
Saturday Sep 11,WSN,MIA,L
Sunday Sep 12,WSN,MIA,L
Monday Sep 13,WSN,ATL,L
Tuesday Sep 14,WSN,ATL,W
Wednesday Sep 15,WSN,ATL,W
Friday Sep 17,WSN,PHI,L
Saturday Sep 18,WSN,PHI,L
Sunday Sep 19,WSN,PHI,L
Monday Sep 20,WSN,HOU,L
Tuesday Sep 21,WSN,HOU,W
Wednesday Sep 22,WSN,HOU,W
Thursday Sep 23,WSN,HOU,W
Friday Sep 24,WSN,ATL,W
Saturday Sep 25,WSN,ATL,L
Sunday Sep 26,WSN,ATL,W
Monday Sep 27,WSN,PHI,L
Tuesday Sep 28,WSN,PHI,W
Wednesday Sep 29,WSN,PHI,L
Friday Oct 1,WSN,NYM,L
Saturday Oct 2,WSN,NYM,L
Sunday Oct 3,WSN,NYM,W
Monday Apr 5,MIA,NYM,L
Wednesday Apr 7,MIA,NYM,W
Thursday Apr 8,MIA,NYM,W
Friday Apr 9,MIA,LAD,L
Saturday Apr 10,MIA,LAD,W
Sunday Apr 11,MIA,LAD,W
Monday Apr 12,MIA,CIN,L
Tuesday Apr 13,MIA,CIN,L
Wednesday Apr 14,MIA,CIN,W
Thursday Apr 15,MIA,CIN,W
Friday Apr 16,MIA,PHI,L
Saturday Apr 17,MIA,PHI,W
Sunday Apr 18,MIA,PHI,W
Tuesday Apr 20,MIA,HOU,L
Wednesday Apr 21,MIA,HOU,L
Thursday Apr 22,MIA,HOU,W
Saturday Apr 24,MIA,COL,W
Saturday Apr 24,MIA,COL,L
Sunday Apr 25,MIA,COL,L
Monday Apr 26,MIA,SDP,W
Tuesday Apr 27,MIA,SDP,L
Wednesday Apr 28,MIA,SDP,L
Friday Apr 30,MIA,WSN,L
Saturday May 1,MIA,WSN,W
Sunday May 2,MIA,WSN,W
Tuesday May 4,MIA,SFG,L
Wednesday May 5,MIA,SFG,L
Thursday May 6,MIA,SFG,L
Friday May 7,MIA,WSN,W
Saturday May 8,MIA,WSN,L
Sunday May 9,MIA,WSN,L
Monday May 10,MIA,CHC,W
Tuesday May 11,MIA,CHC,W
Wednesday May 12,MIA,CHC,L
Thursday May 13,MIA,NYM,W
Friday May 14,MIA,NYM,W
Saturday May 15,MIA,NYM,W
Sunday May 16,MIA,NYM,W
Monday May 17,MIA,ARI,L
Tuesday May 18,MIA,ARI,W
Wednesday May 19,MIA,STL,W
Thursday May 20,MIA,STL,L
Friday May 21,MIA,CHW,L
Saturday May 22,MIA,CHW,L
Sunday May 23,MIA,CHW,W
Tuesday May 25,MIA,ATL,W
Wednesday May 26,MIA,ATL,L
Thursday May 27,MIA,ATL,L
Friday May 28,MIA,PHI,L
Saturday May 29,MIA,PHI,L
Sunday May 30,MIA,PHI,W
Monday May 31,MIA,MIL,W
Tuesday Jun 1,MIA,MIL,W
Wednesday Jun 2,MIA,MIL,L
Thursday Jun 3,MIA,MIL,W
Friday Jun 4,MIA,NYM,L
Saturday Jun 5,MIA,NYM,L
Sunday Jun 6,MIA,NYM,L
Tuesday Jun 8,MIA,PHI,L
Thursday Jun 10,MIA,PHI,W
Friday Jun 11,MIA,TBR,W
Saturday Jun 12,MIA,TBR,L
Sunday Jun 13,MIA,TBR,W
Tuesday Jun 15,MIA,TEX,L
Wednesday Jun 16,MIA,TEX,L
Thursday Jun 17,MIA,TEX,L
Friday Jun 18,MIA,TBR,W
Saturday Jun 19,MIA,TBR,L
Sunday Jun 20,MIA,TBR,W
Tuesday Jun 22,MIA,BAL,W
Wednesday Jun 23,MIA,BAL,W
Thursday Jun 24,MIA,BAL,L
Friday Jun 25,MIA,SDP,L
Saturday Jun 26,MIA,SDP,L
Sunday Jun 27,MIA,SDP,L
Monday Jun 28,MIA,NYM,W
Tuesday Jun 29,MIA,NYM,W
Wednesday Jun 30,MIA,NYM,L
Friday Jul 2,MIA,ATL,L
Saturday Jul 3,MIA,ATL,L
Sunday Jul 4,MIA,ATL,W
Monday Jul 5,MIA,LAD,W
Tuesday Jul 6,MIA,LAD,L
Wednesday Jul 7,MIA,LAD,W
Thursday Jul 8,MIA,ARI,L
Friday Jul 9,MIA,ARI,W
Saturday Jul 10,MIA,ARI,L
Sunday Jul 11,MIA,ARI,W
Friday Jul 16,MIA,WSN,L
Saturday Jul 17,MIA,WSN,W
Sunday Jul 18,MIA,WSN,W
Monday Jul 19,MIA,COL,W
Tuesday Jul 20,MIA,COL,L
Wednesday Jul 21,MIA,COL,W
Thursday Jul 22,MIA,COL,W
Friday Jul 23,MIA,ATL,W
Saturday Jul 24,MIA,ATL,L
Sunday Jul 25,MIA,ATL,W
Monday Jul 26,MIA,SFG,W
Tuesday Jul 27,MIA,SFG,L
Wednesday Jul 28,MIA,SFG,L
Thursday Jul 29,MIA,SFG,W
Friday Jul 30,MIA,SDP,W
Saturday Jul 31,MIA,SDP,W
Sunday Aug 1,MIA,SDP,L
Tuesday Aug 3,MIA,PHI,L
Wednesday Aug 4,MIA,PHI,L
Thursday Aug 5,MIA,PHI,L
Friday Aug 6,MIA,STL,L
Saturday Aug 7,MIA,STL,W
Tuesday Aug 10,MIA,WSN,W
Wednesday Aug 11,MIA,WSN,W
Thursday Aug 12,MIA,WSN,W
Friday Aug 13,MIA,CIN,L
Saturday Aug 14,MIA,CIN,L
Sunday Aug 15,MIA,CIN,L
Monday Aug 16,MIA,PIT,L
Tuesday Aug 17,MIA,PIT,W
Wednesday Aug 18,MIA,PIT,W
Thursday Aug 19,MIA,PIT,W
Friday Aug 20,MIA,HOU,W
Saturday Aug 21,MIA,HOU,W
Sunday Aug 22,MIA,HOU,L
Tuesday Aug 24,MIA,NYM,L
Wednesday Aug 25,MIA,NYM,W
Thursday Aug 26,MIA,NYM,W
Friday Aug 27,MIA,ATL,W
Saturday Aug 28,MIA,ATL,L
Sunday Aug 29,MIA,ATL,L
Monday Aug 30,MIA,WSN,L
Tuesday Aug 31,MIA,WSN,W
Wednesday Sep 1,MIA,WSN,W
Friday Sep 3,MIA,ATL,W
Saturday Sep 4,MIA,ATL,L
Sunday Sep 5,MIA,ATL,W
Monday Sep 6,MIA,PHI,W
Monday Sep 6,MIA,PHI,L
Tuesday Sep 7,MIA,PHI,L
Wednesday Sep 8,MIA,PHI,L
Friday Sep 10,MIA,WSN,W
Saturday Sep 11,MIA,WSN,W
Sunday Sep 12,MIA,WSN,W
Monday Sep 13,MIA,PHI,L
Tuesday Sep 14,MIA,PHI,L
Wednesday Sep 15,MIA,PHI,L
Friday Sep 17,MIA,CHC,L
Saturday Sep 18,MIA,CHC,L
Sunday Sep 19,MIA,CHC,L
Monday Sep 20,MIA,STL,W
Tuesday Sep 21,MIA,NYM,W
Wednesday Sep 22,MIA,NYM,W
Thursday Sep 23,MIA,MIL,L
Friday Sep 24,MIA,MIL,L
Saturday Sep 25,MIA,MIL,W
Sunday Sep 26,MIA,MIL,L
Monday Sep 27,MIA,ATL,L
Tuesday Sep 28,MIA,ATL,L
Wednesday Sep 29,MIA,ATL,L
Thursday Sep 30,MIA,PIT,W
Friday Oct 1,MIA,PIT,L
Saturday Oct 2,MIA,PIT,W
Sunday Oct 3,MIA,PIT,W
Monday Apr 5,ATL,CHC,W
Wednesday Apr 7,ATL,CHC,W
Thursday Apr 8,ATL,CHC,L
Friday Apr 9,ATL,SFG,L
Saturday Apr 10,ATL,SFG,W
Sunday Apr 11,ATL,SFG,L
Monday Apr 12,ATL,SDP,L
Wednesday Apr 14,ATL,SDP,W
Thursday Apr 15,ATL,SDP,W
Friday Apr 16,ATL,COL,W
Saturday Apr 17,ATL,COL,L
Sunday Apr 18,ATL,COL,W
Tuesday Apr 20,ATL,PHI,W
Wednesday Apr 21,ATL,PHI,L
Thursday Apr 22,ATL,PHI,L
Friday Apr 23,ATL,NYM,L
Saturday Apr 24,ATL,NYM,L
Sunday Apr 25,ATL,NYM,L
Monday Apr 26,ATL,STL,L
Tuesday Apr 27,ATL,STL,L
Wednesday Apr 28,ATL,STL,L
Thursday Apr 29,ATL,STL,L
Friday Apr 30,ATL,HOU,W
Saturday May 1,ATL,HOU,W
Sunday May 2,ATL,HOU,W
Tuesday May 4,ATL,WSN,L
Wednesday May 5,ATL,WSN,W
Thursday May 6,ATL,WSN,L
Friday May 7,ATL,PHI,L
Saturday May 8,ATL,PHI,W
Sunday May 9,ATL,PHI,L
Monday May 10,ATL,MIL,W
Tuesday May 11,ATL,MIL,W
Wednesday May 12,ATL,MIL,W
Friday May 14,ATL,ARI,W
Saturday May 15,ATL,ARI,L
Sunday May 16,ATL,ARI,W
Monday May 17,ATL,NYM,L
Tuesday May 18,ATL,NYM,W
Wednesday May 19,ATL,CIN,W
Thursday May 20,ATL,CIN,W
Friday May 21,ATL,PIT,W
Saturday May 22,ATL,PIT,W
Sunday May 23,ATL,PIT,L
Tuesday May 25,ATL,MIA,L
Wednesday May 26,ATL,MIA,W
Thursday May 27,ATL,MIA,W
Friday May 28,ATL,PIT,W
Saturday May 29,ATL,PIT,W
Sunday May 30,ATL,PIT,W
Monday May 31,ATL,PHI,W
Tuesday Jun 1,ATL,PHI,W
Wednesday Jun 2,ATL,PHI,W
Thursday Jun 3,ATL,LAD,W
Friday Jun 4,ATL,LAD,L
Saturday Jun 5,ATL,LAD,W
Sunday Jun 6,ATL,LAD,L
Monday Jun 7,ATL,ARI,L
Tuesday Jun 8,ATL,ARI,W
Wednesday Jun 9,ATL,ARI,L
Thursday Jun 10,ATL,ARI,W
Friday Jun 11,ATL,MIN,L
Saturday Jun 12,ATL,MIN,W
Sunday Jun 13,ATL,MIN,W
Tuesday Jun 15,ATL,TBR,L
Wednesday Jun 16,ATL,TBR,W
Thursday Jun 17,ATL,TBR,W
Friday Jun 18,ATL,KCR,W
Saturday Jun 19,ATL,KCR,W
Sunday Jun 20,ATL,KCR,W
Tuesday Jun 22,ATL,CHW,L
Wednesday Jun 23,ATL,CHW,L
Thursday Jun 24,ATL,CHW,L
Friday Jun 25,ATL,DET,W
Saturday Jun 26,ATL,DET,W
Sunday Jun 27,ATL,DET,L
Monday Jun 28,ATL,WSN,W
Tuesday Jun 29,ATL,WSN,L
Wednesday Jun 30,ATL,WSN,W
Friday Jul 2,ATL,MIA,W
Saturday Jul 3,ATL,MIA,W
Sunday Jul 4,ATL,MIA,L
Monday Jul 5,ATL,PHI,L
Tuesday Jul 6,ATL,PHI,W
Wednesday Jul 7,ATL,PHI,W
Friday Jul 9,ATL,NYM,W
Saturday Jul 10,ATL,NYM,W
Sunday Jul 11,ATL,NYM,L
Thursday Jul 15,ATL,MIL,W
Friday Jul 16,ATL,MIL,L
Saturday Jul 17,ATL,MIL,L
Sunday Jul 18,ATL,MIL,W
Tuesday Jul 20,ATL,SDP,W
Wednesday Jul 21,ATL,SDP,L
Thursday Jul 22,ATL,SDP,W
Friday Jul 23,ATL,MIA,L
Saturday Jul 24,ATL,MIA,W
Sunday Jul 25,ATL,MIA,L
Tuesday Jul 27,ATL,WSN,L
Wednesday Jul 28,ATL,WSN,W
Thursday Jul 29,ATL,WSN,L
Friday Jul 30,ATL,CIN,W
Saturday Jul 31,ATL,CIN,L
Sunday Aug 1,ATL,CIN,L
Monday Aug 2,ATL,NYM,W
Tuesday Aug 3,ATL,NYM,L
Wednesday Aug 4,ATL,NYM,W
Thursday Aug 5,ATL,SFG,W
Friday Aug 6,ATL,SFG,L
Saturday Aug 7,ATL,SFG,W
Sunday Aug 8,ATL,SFG,W
Monday Aug 9,ATL,HOU,L
Tuesday Aug 10,ATL,HOU,W
Wednesday Aug 11,ATL,HOU,W
Friday Aug 13,ATL,LAD,W
Saturday Aug 14,ATL,LAD,L
Sunday Aug 15,ATL,LAD,W
Monday Aug 16,ATL,LAD,W
Tuesday Aug 17,ATL,WSN,W
Wednesday Aug 18,ATL,WSN,W
Thursday Aug 19,ATL,WSN,L
Friday Aug 20,ATL,CHC,W
Saturday Aug 21,ATL,CHC,L
Sunday Aug 22,ATL,CHC,W
Monday Aug 23,ATL,COL,L
Tuesday Aug 24,ATL,COL,L
Wednesday Aug 25,ATL,COL,L
Friday Aug 27,ATL,MIA,L
Saturday Aug 28,ATL,MIA,W
Sunday Aug 29,ATL,MIA,W
Monday Aug 30,ATL,NYM,W
Tuesday Aug 31,ATL,NYM,W
Wednesday Sep 1,ATL,NYM,W
Thursday Sep 2,ATL,NYM,L
Friday Sep 3,ATL,MIA,L
Saturday Sep 4,ATL,MIA,W
Sunday Sep 5,ATL,MIA,L
Monday Sep 6,ATL,PIT,L
Tuesday Sep 7,ATL,PIT,L
Wednesday Sep 8,ATL,PIT,W
Thursday Sep 9,ATL,STL,L
Friday Sep 10,ATL,STL,W
Saturday Sep 11,ATL,STL,W
Sunday Sep 12,ATL,STL,L
Monday Sep 13,ATL,WSN,W
Tuesday Sep 14,ATL,WSN,L
Wednesday Sep 15,ATL,WSN,L
Friday Sep 17,ATL,NYM,W
Saturday Sep 18,ATL,NYM,W
Sunday Sep 19,ATL,NYM,W
Monday Sep 20,ATL,PHI,L
Tuesday Sep 21,ATL,PHI,L
Wednesday Sep 22,ATL,PHI,L
Friday Sep 24,ATL,WSN,L
Saturday Sep 25,ATL,WSN,W
Sunday Sep 26,ATL,WSN,L
Monday Sep 27,ATL,MIA,W
Tuesday Sep 28,ATL,MIA,W
Wednesday Sep 29,ATL,MIA,W
Friday Oct 1,ATL,PHI,L
Saturday Oct 2,ATL,PHI,L
Sunday Oct 3,ATL,PHI,W
Monday Apr 5,NYM,MIA,W
Wednesday Apr 7,NYM,MIA,L
Thursday Apr 8,NYM,MIA,L
Friday Apr 9,NYM,WSN,W
Saturday Apr 10,NYM,WSN,L
Sunday Apr 11,NYM,WSN,L
Tuesday Apr 13,NYM,COL,L
Wednesday Apr 14,NYM,COL,L
Thursday Apr 15,NYM,COL,W
Friday Apr 16,NYM,STL,L
Saturday Apr 17,NYM,STL,W
Sunday Apr 18,NYM,STL,L
Monday Apr 19,NYM,CHC,W
Tuesday Apr 20,NYM,CHC,W
Wednesday Apr 21,NYM,CHC,L
Thursday Apr 22,NYM,CHC,W
Friday Apr 23,NYM,ATL,W
Saturday Apr 24,NYM,ATL,W
Sunday Apr 25,NYM,ATL,W
Tuesday Apr 27,NYM,LAD,W
Tuesday Apr 27,NYM,LAD,W
Wednesday Apr 28,NYM,LAD,W
Friday Apr 30,NYM,PHI,W
Saturday May 1,NYM,PHI,L
Sunday May 2,NYM,PHI,L
Monday May 3,NYM,CIN,L
Tuesday May 4,NYM,CIN,W
Wednesday May 5,NYM,CIN,L
Friday May 7,NYM,SFG,W
Saturday May 8,NYM,SFG,W
Sunday May 9,NYM,SFG,L
Monday May 10,NYM,WSN,L
Tuesday May 11,NYM,WSN,W
Wednesday May 12,NYM,WSN,L
Thursday May 13,NYM,MIA,L
Friday May 14,NYM,MIA,L
Saturday May 15,NYM,MIA,L
Sunday May 16,NYM,MIA,L
Monday May 17,NYM,ATL,W
Tuesday May 18,NYM,ATL,L
Wednesday May 19,NYM,WSN,L
Thursday May 20,NYM,WSN,W
Friday May 21,NYM,NYY,L
Saturday May 22,NYM,NYY,W
Sunday May 23,NYM,NYY,W
Tuesday May 25,NYM,PHI,W
Wednesday May 26,NYM,PHI,W
Thursday May 27,NYM,PHI,W
Friday May 28,NYM,MIL,L
Saturday May 29,NYM,MIL,L
Sunday May 30,NYM,MIL,W
Monday May 31,NYM,SDP,L
Tuesday Jun 1,NYM,SDP,W
Wednesday Jun 2,NYM,SDP,L
Friday Jun 4,NYM,MIA,W
Saturday Jun 5,NYM,MIA,W
Sunday Jun 6,NYM,MIA,W
Tuesday Jun 8,NYM,SDP,W
Thursday Jun 10,NYM,SDP,L
Thursday Jun 10,NYM,SDP,W
Friday Jun 11,NYM,BAL,W
Saturday Jun 12,NYM,BAL,W
Sunday Jun 13,NYM,BAL,W
Tuesday Jun 15,NYM,CLE,W
Wednesday Jun 16,NYM,CLE,W
Thursday Jun 17,NYM,CLE,W
Friday Jun 18,NYM,NYY,W
Saturday Jun 19,NYM,NYY,L
Sunday Jun 20,NYM,NYY,L
Tuesday Jun 22,NYM,DET,W
Wednesday Jun 23,NYM,DET,W
Thursday Jun 24,NYM,DET,L
Friday Jun 25,NYM,MIN,W
Saturday Jun 26,NYM,MIN,L
Sunday Jun 27,NYM,MIN,W
Monday Jun 28,NYM,MIA,L
Tuesday Jun 29,NYM,MIA,L
Wednesday Jun 30,NYM,MIA,W
Thursday Jul 1,NYM,WSN,L
Friday Jul 2,NYM,WSN,W
Saturday Jul 3,NYM,WSN,L
Sunday Jul 4,NYM,WSN,W
Monday Jul 5,NYM,CIN,L
Tuesday Jul 6,NYM,CIN,W
Wednesday Jul 7,NYM,CIN,L
Friday Jul 9,NYM,ATL,L
Saturday Jul 10,NYM,ATL,L
Sunday Jul 11,NYM,ATL,W
Thursday Jul 15,NYM,SFG,L
Friday Jul 16,NYM,SFG,L
Saturday Jul 17,NYM,SFG,L
Sunday Jul 18,NYM,SFG,W
Monday Jul 19,NYM,ARI,L
Tuesday Jul 20,NYM,ARI,L
Wednesday Jul 21,NYM,ARI,L
Thursday Jul 22,NYM,LAD,L
Friday Jul 23,NYM,LAD,W
Saturday Jul 24,NYM,LAD,L
Sunday Jul 25,NYM,LAD,L
Tuesday Jul 27,NYM,STL,W
Wednesday Jul 28,NYM,STL,L
Thursday Jul 29,NYM,STL,W
Friday Jul 30,NYM,ARI,L
Saturday Jul 31,NYM,ARI,W
Sunday Aug 1,NYM,ARI,L
Monday Aug 2,NYM,ATL,L
Tuesday Aug 3,NYM,ATL,W
Wednesday Aug 4,NYM,ATL,L
Friday Aug 6,NYM,PHI,L
Saturday Aug 7,NYM,PHI,W
Sunday Aug 8,NYM,PHI,L
Tuesday Aug 10,NYM,COL,W
Wednesday Aug 11,NYM,COL,L
Thursday Aug 12,NYM,COL,W
Friday Aug 13,NYM,PHI,W
Saturday Aug 14,NYM,PHI,L
Sunday Aug 15,NYM,PHI,L
Monday Aug 16,NYM,HOU,W
Tuesday Aug 17,NYM,HOU,L
Wednesday Aug 18,NYM,HOU,W
Thursday Aug 19,NYM,HOU,L
Friday Aug 20,NYM,PIT,W
Saturday Aug 21,NYM,PIT,W
Sunday Aug 22,NYM,PIT,L
Tuesday Aug 24,NYM,MIA,W
Wednesday Aug 25,NYM,MIA,L
Thursday Aug 26,NYM,MIA,L
Friday Aug 27,NYM,HOU,W
Saturday Aug 28,NYM,HOU,L
Sunday Aug 29,NYM,HOU,W
Monday Aug 30,NYM,ATL,L
Tuesday Aug 31,NYM,ATL,L
Wednesday Sep 1,NYM,ATL,L
Thursday Sep 2,NYM,ATL,W
Friday Sep 3,NYM,CHC,L
Saturday Sep 4,NYM,CHC,L
Sunday Sep 5,NYM,CHC,W
Monday Sep 6,NYM,WSN,L
Tuesday Sep 7,NYM,WSN,W
Wednesday Sep 8,NYM,WSN,W
Friday Sep 10,NYM,PHI,L
Saturday Sep 11,NYM,PHI,W
Sunday Sep 12,NYM,PHI,L
Monday Sep 13,NYM,PIT,W
Tuesday Sep 14,NYM,PIT,W
Wednesday Sep 15,NYM,PIT,W
Thursday Sep 16,NYM,PIT,W
Friday Sep 17,NYM,ATL,L
Saturday Sep 18,NYM,ATL,L
Sunday Sep 19,NYM,ATL,L
Tuesday Sep 21,NYM,MIA,L
Wednesday Sep 22,NYM,MIA,L
Friday Sep 24,NYM,PHI,L
Saturday Sep 25,NYM,PHI,W
Sunday Sep 26,NYM,PHI,W
Tuesday Sep 28,NYM,MIL,W
Wednesday Sep 29,NYM,MIL,L
Wednesday Sep 29,NYM,MIL,L
Thursday Sep 30,NYM,MIL,L
Friday Oct 1,NYM,WSN,W
Saturday Oct 2,NYM,WSN,W
Sunday Oct 3,NYM,WSN,L
Monday Apr 5,PHI,WSN,W
Wednesday Apr 7,PHI,WSN,W
Thursday Apr 8,PHI,WSN,L
Friday Apr 9,PHI,HOU,W
Saturday Apr 10,PHI,HOU,W
Sunday Apr 11,PHI,HOU,W
Monday Apr 12,PHI,WSN,W
Wednesday Apr 14,PHI,WSN,W
Thursday Apr 15,PHI,WSN,L
Friday Apr 16,PHI,MIA,W
Saturday Apr 17,PHI,MIA,L
Sunday Apr 18,PHI,MIA,L
Tuesday Apr 20,PHI,ATL,L
Wednesday Apr 21,PHI,ATL,W
Thursday Apr 22,PHI,ATL,W
Friday Apr 23,PHI,ARI,L
Saturday Apr 24,PHI,ARI,W
Sunday Apr 25,PHI,ARI,L
Monday Apr 26,PHI,SFG,L
Tuesday Apr 27,PHI,SFG,L
Wednesday Apr 28,PHI,SFG,W
Friday Apr 30,PHI,NYM,L
Saturday May 1,PHI,NYM,W
Sunday May 2,PHI,NYM,W
Monday May 3,PHI,STL,L
Tuesday May 4,PHI,STL,W
Wednesday May 5,PHI,STL,W
Thursday May 6,PHI,STL,W
Friday May 7,PHI,ATL,W
Saturday May 8,PHI,ATL,L
Sunday May 9,PHI,ATL,W
Monday May 10,PHI,COL,W
Wednesday May 12,PHI,COL,L
Friday May 14,PHI,MIL,W
Saturday May 15,PHI,MIL,W
Sunday May 16,PHI,MIL,W
Monday May 17,PHI,PIT,W
Tuesday May 18,PHI,PIT,L
Wednesday May 19,PHI,CHC,L
Thursday May 20,PHI,CHC,W
Friday May 21,PHI,BOS,W
Saturday May 22,PHI,BOS,L
Sunday May 23,PHI,BOS,L
Tuesday May 25,PHI,NYM,L
Wednesday May 26,PHI,NYM,L
Thursday May 27,PHI,NYM,L
Friday May 28,PHI,MIA,W
Saturday May 29,PHI,MIA,W
Sunday May 30,PHI,MIA,L
Monday May 31,PHI,ATL,L
Tuesday Jun 1,PHI,ATL,L
Wednesday Jun 2,PHI,ATL,L
Friday Jun 4,PHI,SDP,W
Saturday Jun 5,PHI,SDP,W
Sunday Jun 6,PHI,SDP,L
Monday Jun 7,PHI,SDP,L
Tuesday Jun 8,PHI,MIA,W
Thursday Jun 10,PHI,MIA,L
Friday Jun 11,PHI,BOS,L
Saturday Jun 12,PHI,BOS,L
Sunday Jun 13,PHI,BOS,W
Tuesday Jun 15,PHI,NYY,L
Wednesday Jun 16,PHI,NYY,W
Thursday Jun 17,PHI,NYY,W
Friday Jun 18,PHI,MIN,W
Saturday Jun 19,PHI,MIN,L
Sunday Jun 20,PHI,MIN,L
