date,team,opp,wl
Wednesday Aug 5,WSN,MIA,W
Thursday Aug 6,WSN,MIA,W
Friday Aug 7,WSN,ARI,W
Saturday Aug 8,WSN,ARI,W
Sunday Aug 9,WSN,ARI,W
Tuesday Aug 11,WSN,ATL,L
Wednesday Aug 12,WSN,ATL,L
Thursday Aug 13,WSN,CIN,L
Friday Aug 14,WSN,CIN,W
Saturday Aug 15,WSN,CIN,W
Sunday Aug 16,WSN,CIN,W
Tuesday Aug 18,WSN,COL,L
Wednesday Aug 19,WSN,COL,L
Thursday Aug 20,WSN,COL,L
Friday Aug 21,WSN,MIL,L
Saturday Aug 22,WSN,MIL,L
Sunday Aug 23,WSN,MIL,W
Monday Aug 24,WSN,MIL,L
Tuesday Aug 25,WSN,CHC,W
Wednesday Aug 26,WSN,CHC,L
Thursday Aug 27,WSN,CHC,W
Friday Aug 28,WSN,STL,L
Saturday Aug 29,WSN,STL,L
Sunday Aug 30,WSN,STL,L
Monday Aug 31,WSN,SDP,L
Tuesday Sep 1,WSN,SDP,L
Wednesday Sep 2,WSN,SDP,L
Friday Sep 4,WSN,MIA,L
Saturday Sep 5,WSN,MIA,L
Sunday Sep 6,WSN,MIA,W
Tuesday Sep 8,WSN,PHI,L
Wednesday Sep 9,WSN,PHI,L
Thursday Sep 10,WSN,PHI,W
Friday Sep 11,WSN,MIA,W
Saturday Sep 12,WSN,MIA,L
Sunday Sep 13,WSN,MIA,W
Tuesday Sep 15,WSN,PHI,L
Wednesday Sep 16,WSN,PHI,L
Thursday Sep 17,WSN,PHI,L
Friday Sep 18,WSN,NYM,W
Saturday Sep 19,WSN,NYM,L
Sunday Sep 20,WSN,NYM,L
Tuesday Sep 22,WSN,LAD,L
Wednesday Sep 23,WSN,LAD,W
Thursday Sep 24,WSN,LAD,L
Friday Sep 25,WSN,ATL,L
Saturday Sep 26,WSN,ATL,L
Sunday Sep 27,WSN,ATL,L
Monday Sep 28,WSN,NYM,W
Tuesday Sep 29,WSN,NYM,W
Wednesday Sep 30,WSN,NYM,W
Thursday Oct 1,WSN,ATL,W
Friday Oct 2,WSN,ATL,W
Saturday Oct 3,WSN,ATL,W
Sunday Oct 4,WSN,ATL,W
Monday Apr 6,MIA,WSN,W
Tuesday Apr 7,MIA,WSN,W
Wednesday Apr 8,MIA,WSN,W
Friday Apr 10,MIA,NYM,W
Saturday Apr 11,MIA,NYM,L
Sunday Apr 12,MIA,NYM,W
Tuesday Apr 14,MIA,ATL,W
Wednesday Apr 15,MIA,ATL,W
Thursday Apr 16,MIA,ATL,W
Friday Apr 17,MIA,WSN,W
Saturday Apr 18,MIA,WSN,W
Sunday Apr 19,MIA,WSN,W
Monday Apr 20,MIA,PIT,L
Tuesday Apr 21,MIA,PIT,L
Wednesday Apr 22,MIA,PIT,L
Friday Apr 24,MIA,PHI,L
Saturday Apr 25,MIA,PHI,L
Sunday Apr 26,MIA,PHI,L
Monday Apr 27,MIA,NYM,L
Tuesday Apr 28,MIA,NYM,W
Wednesday Apr 29,MIA,NYM,W
Thursday Apr 30,MIA,CHC,W
Friday May 1,MIA,CHC,L
Saturday May 2,MIA,CHC,L
Sunday May 3,MIA,CHC,L
Monday May 4,MIA,CIN,W
Tuesday May 5,MIA,CIN,L
Wednesday May 6,MIA,ATL,L
Thursday May 7,MIA,ATL,L
Friday May 8,MIA,COL,W
Saturday May 9,MIA,COL,W
Sunday May 10,MIA,COL,L
Tuesday May 12,MIA,MIL,L
Wednesday May 13,MIA,MIL,L
Thursday May 14,MIA,MIL,L
Friday May 15,MIA,LAD,L
Saturday May 16,MIA,LAD,W
Sunday May 17,MIA,LAD,L
Tuesday May 19,MIA,ARI,L
Wednesday May 20,MIA,ARI,W
Wednesday May 20,MIA,ARI,L
Thursday May 21,MIA,ARI,L
Friday May 22,MIA,TBR,L
Saturday May 23,MIA,TBR,L
Sunday May 24,MIA,TBR,W
Monday May 25,MIA,PHI,W
Tuesday May 26,MIA,PHI,L
Wednesday May 27,MIA,PHI,W
Friday May 29,MIA,NYM,L
Saturday May 30,MIA,NYM,W
Sunday May 31,MIA,NYM,L
Monday Jun 1,MIA,MIL,W
Tuesday Jun 2,MIA,MIL,W
Wednesday Jun 3,MIA,MIL,L
Thursday Jun 4,MIA,MIL,W
Friday Jun 5,MIA,SFG,L
Saturday Jun 6,MIA,SFG,W
Sunday Jun 7,MIA,SFG,L
Monday Jun 8,MIA,SFG,W
Tuesday Jun 9,MIA,STL,W
Wednesday Jun 10,MIA,STL,L
Thursday Jun 11,MIA,STL,L
Friday Jun 12,MIA,TOR,W
Saturday Jun 13,MIA,TOR,W
Sunday Jun 14,MIA,TOR,W
Tuesday Jun 16,MIA,BOS,L
Wednesday Jun 17,MIA,BOS,L
Thursday Jun 18,MIA,BOS,W
Friday Jun 19,MIA,NYY,L
Saturday Jun 20,MIA,NYY,W
Sunday Jun 21,MIA,NYY,W &V
Tuesday Jun 23,MIA,BAL,W
Wednesday Jun 24,MIA,BAL,W
Thursday Jun 25,MIA,BAL,W
Friday Jun 26,MIA,TBR,L
Saturday Jun 27,MIA,TBR,L
Sunday Jun 28,MIA,TBR,L
Monday Jun 29,MIA,WSN,W
Tuesday Jun 30,MIA,WSN,W
Wednesday Jul 1,MIA,WSN,W
Friday Jul 3,MIA,PIT,L
Saturday Jul 4,MIA,PIT,W
Sunday Jul 5,MIA,PIT,W
Monday Jul 6,MIA,SFG,L
Tuesday Jul 7,MIA,SFG,L
Wednesday Jul 8,MIA,SFG,W
Thursday Jul 9,MIA,ARI,W
Friday Jul 10,MIA,ARI,L
Saturday Jul 11,MIA,ARI,L
Sunday Jul 12,MIA,ARI,W
Thursday Jul 16,MIA,PHI,L
Friday Jul 17,MIA,PHI,L
Sunday Jul 19,MIA,PHI,L
Monday Jul 20,MIA,SDP,W
Tuesday Jul 21,MIA,SDP,W
Wednesday Jul 22,MIA,SDP,W
Friday Jul 24,MIA,LAD,W
Saturday Jul 25,MIA,LAD,L
Sunday Jul 26,MIA,LAD,W
Tuesday Jul 28,MIA,ATL,W
Wednesday Jul 29,MIA,ATL,W
Thursday Jul 30,MIA,ATL,L
Friday Jul 31,MIA,CHC,W
Saturday Aug 1,MIA,CHC,L
Sunday Aug 2,MIA,CHC,W
Tuesday Aug 4,MIA,WSN,L
Wednesday Aug 5,MIA,WSN,L
Thursday Aug 6,MIA,WSN,L
Friday Aug 7,MIA,PHI,W
Saturday Aug 8,MIA,PHI,W
Sunday Aug 9,MIA,PHI,W
Monday Aug 10,MIA,HOU,W
Tuesday Aug 11,MIA,HOU,W
Wednesday Aug 12,MIA,HOU,L
Thursday Aug 13,MIA,HOU,W
Friday Aug 14,MIA,COL,W
Sunday Aug 16,MIA,COL,W
Sunday Aug 16,MIA,COL,L
Tuesday Aug 18,MIA,HOU,W
Wednesday Aug 19,MIA,HOU,L
Thursday Aug 20,MIA,HOU,L
Friday Aug 21,MIA,ATL,W
Saturday Aug 22,MIA,ATL,L
Sunday Aug 23,MIA,ATL,L
Tuesday Aug 25,MIA,NYM,W
Wednesday Aug 26,MIA,NYM,W
Thursday Aug 27,MIA,NYM,L
Friday Aug 28,MIA,SDP,L
Saturday Aug 29,MIA,SDP,L
Sunday Aug 30,MIA,SDP,W
Monday Aug 31,MIA,ATL,L
Tuesday Sep 1,MIA,ATL,L
Wednesday Sep 2,MIA,ATL,W
Thursday Sep 3,MIA,ATL,W
Friday Sep 4,MIA,WSN,W
Saturday Sep 5,MIA,WSN,W
Sunday Sep 6,MIA,WSN,L
Tuesday Sep 8,MIA,NYM,W
Wednesday Sep 9,MIA,NYM,W
Thursday Sep 10,MIA,NYM,W
Friday Sep 11,MIA,WSN,L
Saturday Sep 12,MIA,WSN,W
Sunday Sep 13,MIA,WSN,L
Monday Sep 14,MIA,STL,L
Tuesday Sep 15,MIA,STL,W
Wednesday Sep 16,MIA,STL,W
Thursday Sep 17,MIA,CIN,L
Friday Sep 18,MIA,CIN,W
Saturday Sep 19,MIA,CIN,W
Sunday Sep 20,MIA,CIN,L
Tuesday Sep 22,MIA,PHI,L
Tuesday Sep 22,MIA,PHI,W
Wednesday Sep 23,MIA,PHI,W
Friday Sep 25,MIA,NYM,L
Saturday Sep 26,MIA,NYM,W
Sunday Sep 27,MIA,NYM,L
Monday Sep 28,MIA,ATL,L
Tuesday Sep 29,MIA,ATL,W
Wednesday Sep 30,MIA,ATL,W
Friday Oct 2,MIA,PHI,W
Saturday Oct 3,MIA,PHI,W
Sunday Oct 4,MIA,PHI,L
Sunday Apr 5,ATL,PHI,W
Tuesday Apr 7,ATL,PHI,W
Wednesday Apr 8,ATL,PHI,L
Friday Apr 10,ATL,WSN,W
Saturday Apr 11,ATL,WSN,W
Sunday Apr 12,ATL,WSN,W
Tuesday Apr 14,ATL,MIA,L
Wednesday Apr 15,ATL,MIA,L
Thursday Apr 16,ATL,MIA,L
Friday Apr 17,ATL,PIT,L
Saturday Apr 18,ATL,PIT,L
Sunday Apr 19,ATL,PIT,W
Monday Apr 20,ATL,WSN,L
Tuesday Apr 21,ATL,WSN,L
Wednesday Apr 22,ATL,WSN,W
Friday Apr 24,ATL,CIN,W
Saturday Apr 25,ATL,CIN,W
Sunday Apr 26,ATL,CIN,L
Monday Apr 27,ATL,STL,L
Tuesday Apr 28,ATL,STL,W
Wednesday Apr 29,ATL,STL,L
Friday May 1,ATL,HOU,W
Saturday May 2,ATL,HOU,L
Sunday May 3,ATL,HOU,L
Monday May 4,ATL,NYM,L
Tuesday May 5,ATL,NYM,L
Wednesday May 6,ATL,MIA,W
Thursday May 7,ATL,MIA,W
Friday May 8,ATL,PHI,L
Saturday May 9,ATL,PHI,W
Sunday May 10,ATL,PHI,W
Monday May 11,ATL,NYM,W
Tuesday May 12,ATL,NYM,L
Wednesday May 13,ATL,NYM,W
Friday May 15,ATL,ARI,W
Saturday May 16,ATL,ARI,L
Monday May 18,ATL,COL,L
Tuesday May 19,ATL,COL,W
Wednesday May 20,ATL,COL,W
Thursday May 21,ATL,COL,L
Friday May 22,ATL,TOR,W
Saturday May 23,ATL,TOR,W
Sunday May 24,ATL,TOR,W
Monday May 25,ATL,SFG,L
Tuesday May 26,ATL,SFG,L
Wednesday May 27,ATL,SFG,L
Thursday May 28,ATL,ARI,L
Friday May 29,ATL,ARI,W
Saturday May 30,ATL,ARI,L
Sunday May 31,ATL,ARI,W
Tuesday Jun 2,ATL,CHC,W
Wednesday Jun 3,ATL,CHC,L
Friday Jun 5,ATL,MIL,L
Saturday Jun 6,ATL,MIL,L
Sunday Jun 7,ATL,MIL,W
Monday Jun 8,ATL,PIT,W
Tuesday Jun 9,ATL,PIT,W
Wednesday Jun 10,ATL,PIT,L
Thursday Jun 11,ATL,PIT,L
Friday Jun 12,ATL,BAL,W
Saturday Jun 13,ATL,BAL,L
Sunday Jun 14,ATL,BAL,L
Tuesday Jun 16,ATL,CIN,L
Wednesday Jun 17,ATL,CIN,L
Thursday Jun 18,ATL,CIN,W
Friday Jun 19,ATL,BOS,W
Saturday Jun 20,ATL,BOS,L
Sunday Jun 21,ATL,BOS,L
Monday Jun 22,ATL,CHC,W
Tuesday Jun 23,ATL,NYY,W
Wednesday Jun 24,ATL,NYY,L
Thursday Jun 25,ATL,NYY,L
Friday Jun 26,ATL,BOS,L
Saturday Jun 27,ATL,BOS,L
Sunday Jun 28,ATL,BOS,W
Tuesday Jun 30,ATL,PHI,W
Wednesday Jul 1,ATL,PHI,W
Thursday Jul 2,ATL,PHI,W
Friday Jul 3,ATL,WSN,W
Saturday Jul 4,ATL,WSN,L
Sunday Jul 5,ATL,WSN,L
Monday Jul 6,ATL,CHC,L
Tuesday Jul 7,ATL,CHC,W
Wednesday Jul 8,ATL,CHC,W
Thursday Jul 9,ATL,COL,L
Friday Jul 10,ATL,COL,W
Saturday Jul 11,ATL,COL,W
Sunday Jul 12,ATL,COL,L
Thursday Jul 16,ATL,NYM,W
Friday Jul 17,ATL,NYM,W
Saturday Jul 18,ATL,NYM,L
Sunday Jul 19,ATL,NYM,W
Monday Jul 20,ATL,SFG,W
Tuesday Jul 21,ATL,SFG,W
Wednesday Jul 22,ATL,SFG,W
Thursday Jul 23,ATL,SFG,L
Friday Jul 24,ATL,MIL,W
Saturday Jul 25,ATL,MIL,L
Sunday Jul 26,ATL,MIL,W
Tuesday Jul 28,ATL,MIA,L
Wednesday Jul 29,ATL,MIA,L
Thursday Jul 30,ATL,MIA,W
Friday Jul 31,ATL,LAD,L
Saturday Aug 1,ATL,LAD,W
Sunday Aug 2,ATL,LAD,L
Monday Aug 3,ATL,SDP,L
Tuesday Aug 4,ATL,SDP,W
Wednesday Aug 5,ATL,SDP,W
Thursday Aug 6,ATL,LAD,L
Friday Aug 7,ATL,LAD,W
Saturday Aug 8,ATL,LAD,W
Sunday Aug 9,ATL,LAD,W
Tuesday Aug 11,ATL,WSN,W
Wednesday Aug 12,ATL,WSN,W
Friday Aug 14,ATL,PHI,L
Saturday Aug 15,ATL,PHI,W
Sunday Aug 16,ATL,PHI,L
Monday Aug 17,ATL,ARI,W
Tuesday Aug 18,ATL,NYM,L
Wednesday Aug 19,ATL,NYM,W
Thursday Aug 20,ATL,NYM,W
Friday Aug 21,ATL,MIA,L
Saturday Aug 22,ATL,MIA,W
Sunday Aug 23,ATL,MIA,W
Tuesday Aug 25,ATL,SDP,L
Wednesday Aug 26,ATL,SDP,L
Thursday Aug 27,ATL,SDP,W
Friday Aug 28,ATL,PHI,L
Saturday Aug 29,ATL,PHI,W
Sunday Aug 30,ATL,PHI,L
Monday Aug 31,ATL,MIA,W
Tuesday Sep 1,ATL,MIA,W
Wednesday Sep 2,ATL,MIA,L
Thursday Sep 3,ATL,MIA,L
Friday Sep 4,ATL,CIN,L
Saturday Sep 5,ATL,CIN,L
Sunday Sep 6,ATL,CIN,L
Tuesday Sep 8,ATL,HOU,W
Wednesday Sep 9,ATL,HOU,L
Thursday Sep 10,ATL,HOU,W
Friday Sep 11,ATL,STL,W
Saturday Sep 12,ATL,STL,W
Sunday Sep 13,ATL,STL,W
Tuesday Sep 15,ATL,NYM,W
Wednesday Sep 16,ATL,NYM,W
Thursday Sep 17,ATL,NYM,W
Friday Sep 18,ATL,PHI,L
Saturday Sep 19,ATL,PHI,W
Sunday Sep 20,ATL,PHI,L
Monday Sep 21,ATL,NYM,W
Tuesday Sep 22,ATL,NYM,W
Wednesday Sep 23,ATL,NYM,W
Friday Sep 25,ATL,WSN,W
Saturday Sep 26,ATL,WSN,W
Sunday Sep 27,ATL,WSN,W
Monday Sep 28,ATL,MIA,W
Tuesday Sep 29,ATL,MIA,L
Wednesday Sep 30,ATL,MIA,L
Thursday Oct 1,ATL,WSN,L
Friday Oct 2,ATL,WSN,L
Saturday Oct 3,ATL,WSN,L
Sunday Oct 4,ATL,WSN,L
Monday Apr 6,NYM,CIN,W
Wednesday Apr 8,NYM,CIN,W
Thursday Apr 9,NYM,CIN,L
Friday Apr 10,NYM,MIA,L
Saturday Apr 11,NYM,MIA,W
Sunday Apr 12,NYM,MIA,L
Monday Apr 13,NYM,SDP,L
Wednesday Apr 15,NYM,SDP,W
Thursday Apr 16,NYM,SDP,L
Friday Apr 17,NYM,MIL,W
Saturday Apr 18,NYM,MIL,W
Sunday Apr 19,NYM,MIL,L
Tuesday Apr 21,NYM,STL,L
Wednesday Apr 22,NYM,STL,L
Thursday Apr 23,NYM,STL,L
Friday Apr 24,NYM,WSN,W
Saturday Apr 25,NYM,WSN,W
Sunday Apr 26,NYM,WSN,L
Monday Apr 27,NYM,MIA,W
Tuesday Apr 28,NYM,MIA,L
Wednesday Apr 29,NYM,MIA,L
Friday May 1,NYM,PHI,W
Saturday May 2,NYM,PHI,L
Monday May 4,NYM,ATL,W
Tuesday May 5,NYM,ATL,W
Wednesday May 6,NYM,PHI,W
Thursday May 7,NYM,PHI,W
Friday May 8,NYM,PIT,W
Saturday May 9,NYM,PIT,W
Sunday May 10,NYM,PIT,W
Monday May 11,NYM,ATL,L
Tuesday May 12,NYM,ATL,W
Wednesday May 13,NYM,ATL,L
Thursday May 14,NYM,SFG,W
Friday May 15,NYM,SFG,W
Saturday May 16,NYM,SFG,W
Sunday May 17,NYM,SFG,L
Monday May 18,NYM,LAD,L
Tuesday May 19,NYM,LAD,L
Wednesday May 20,NYM,LAD,L
Friday May 22,NYM,BOS,W
Saturday May 23,NYM,BOS,W
Sunday May 24,NYM,BOS,L
Monday May 25,NYM,WSN,W
Tuesday May 26,NYM,WSN,W
Wednesday May 27,NYM,WSN,W
Friday May 29,NYM,MIA,W
Saturday May 30,NYM,MIA,L
Sunday May 31,NYM,MIA,W
Monday Jun 1,NYM,PIT,L
Tuesday Jun 2,NYM,PIT,L
Thursday Jun 4,NYM,PIT,L
Friday Jun 5,NYM,WSN,W
Saturday Jun 6,NYM,WSN,L
Sunday Jun 7,NYM,WSN,W
Tuesday Jun 9,NYM,PHI,W
Wednesday Jun 10,NYM,PHI,L
Thursday Jun 11,NYM,PHI,L
Friday Jun 12,NYM,NYY,L
Saturday Jun 13,NYM,NYY,W
Sunday Jun 14,NYM,NYY,L
Tuesday Jun 16,NYM,BAL,W
Wednesday Jun 17,NYM,BAL,L
Thursday Jun 18,NYM,BAL,L
Friday Jun 19,NYM,TBR,W
Saturday Jun 20,NYM,TBR,L
Sunday Jun 21,NYM,TBR,L
Monday Jun 22,NYM,STL,W
Tuesday Jun 23,NYM,STL,L
Wednesday Jun 24,NYM,STL,W
Thursday Jun 25,NYM,STL,W
Friday Jun 26,NYM,NYY,L
Saturday Jun 27,NYM,NYY,L
Sunday Jun 28,NYM,NYY,L
Monday Jun 29,NYM,MIL,L
Tuesday Jun 30,NYM,MIL,L
Wednesday Jul 1,NYM,MIL,W
Thursday Jul 2,NYM,PIT,W
Friday Jul 3,NYM,PHI,L
Saturday Jul 4,NYM,PHI,L
Sunday Jul 5,NYM,PHI,L
Tuesday Jul 7,NYM,LAD,L
Wednesday Jul 8,NYM,LAD,W
Thursday Jul 9,NYM,LAD,L
Friday Jul 10,NYM,CIN,L
Saturday Jul 11,NYM,CIN,W
Sunday Jul 12,NYM,CIN,W
Thursday Jul 16,NYM,ATL,L
Friday Jul 17,NYM,ATL,L
Saturday Jul 18,NYM,ATL,W
Sunday Jul 19,NYM,ATL,L
Monday Jul 20,NYM,WSN,W
Tuesday Jul 21,NYM,WSN,L
Wednesday Jul 22,NYM,WSN,L
Friday Jul 24,NYM,HOU,L
Saturday Jul 25,NYM,HOU,W
Sunday Jul 26,NYM,HOU,W
Monday Jul 27,NYM,COL,W
Tuesday Jul 28,NYM,COL,W
Thursday Jul 30,NYM,COL,W
Thursday Jul 30,NYM,COL,L
Friday Jul 31,NYM,ARI,L
Saturday Aug 1,NYM,ARI,W
Sunday Aug 2,NYM,ARI,L
Monday Aug 3,NYM,ARI,L
Tuesday Aug 4,NYM,STL,L
Wednesday Aug 5,NYM,STL,W
Thursday Aug 6,NYM,SDP,L
Friday Aug 7,NYM,SDP,L
Saturday Aug 8,NYM,SDP,L
Sunday Aug 9,NYM,SDP,W
Monday Aug 10,NYM,ARI,L
Tuesday Aug 11,NYM,ARI,L
Wednesday Aug 12,NYM,ARI,W
Friday Aug 14,NYM,SFG,W
Saturday Aug 15,NYM,SFG,L
Sunday Aug 16,NYM,SFG,W
Monday Aug 17,NYM,SFG,L
Tuesday Aug 18,NYM,ATL,W
Wednesday Aug 19,NYM,ATL,L
Thursday Aug 20,NYM,ATL,L
Friday Aug 21,NYM,PHI,W
Saturday Aug 22,NYM,PHI,L
Sunday Aug 23,NYM,PHI,L
Monday Aug 24,NYM,PHI,L
Tuesday Aug 25,NYM,MIA,L
Wednesday Aug 26,NYM,MIA,L
Thursday Aug 27,NYM,MIA,W
Friday Aug 28,NYM,CHC,L
Saturday Aug 29,NYM,CHC,L
Sunday Aug 30,NYM,CHC,W
Tuesday Sep 1,NYM,COL,L
Wednesday Sep 2,NYM,COL,L
Thursday Sep 3,NYM,COL,W
Friday Sep 4,NYM,CHC,W
Saturday Sep 5,NYM,CHC,L
Sunday Sep 6,NYM,CHC,W
Tuesday Sep 8,NYM,MIA,L
Wednesday Sep 9,NYM,MIA,L
Thursday Sep 10,NYM,MIA,L
Friday Sep 11,NYM,PHI,L
Saturday Sep 12,NYM,PHI,W
Sunday Sep 13,NYM,PHI,L
Sunday Sep 13,NYM,PHI,L
Tuesday Sep 15,NYM,ATL,L
Wednesday Sep 16,NYM,ATL,L
Thursday Sep 17,NYM,ATL,L
Friday Sep 18,NYM,WSN,L
Saturday Sep 19,NYM,WSN,W
Sunday Sep 20,NYM,WSN,W
Monday Sep 21,NYM,ATL,L
Tuesday Sep 22,NYM,ATL,L
Wednesday Sep 23,NYM,ATL,L
Friday Sep 25,NYM,MIA,W
Saturday Sep 26,NYM,MIA,L
Sunday Sep 27,NYM,MIA,W
Monday Sep 28,NYM,WSN,L
Tuesday Sep 29,NYM,WSN,L
Wednesday Sep 30,NYM,WSN,L
Friday Oct 2,NYM,HOU,W
Saturday Oct 3,NYM,HOU,W
Sunday Oct 4,NYM,HOU,W
Sunday Apr 5,PHI,ATL,L
Tuesday Apr 7,PHI,ATL,L
Wednesday Apr 8,PHI,ATL,W
Friday Apr 10,PHI,COL,L
Saturday Apr 11,PHI,COL,W
Sunday Apr 12,PHI,COL,W
Monday Apr 13,PHI,WSN,W
Thursday Apr 16,PHI,WSN,L
Friday Apr 17,PHI,SDP,L
Saturday Apr 18,PHI,SDP,L
Sunday Apr 19,PHI,SDP,W
Tuesday Apr 21,PHI,MIL,W
Wednesday Apr 22,PHI,MIL,L
Thursday Apr 23,PHI,MIL,L
Friday Apr 24,PHI,MIA,W
Saturday Apr 25,PHI,MIA,W
Sunday Apr 26,PHI,MIA,W
Monday Apr 27,PHI,WSN,W
Tuesday Apr 28,PHI,WSN,W
Wednesday Apr 29,PHI,WSN,L
Friday May 1,PHI,NYM,L
Saturday May 2,PHI,NYM,W
Monday May 4,PHI,STL,W
Tuesday May 5,PHI,STL,W
Wednesday May 6,PHI,NYM,L
Thursday May 7,PHI,NYM,L
Friday May 8,PHI,ATL,W
Saturday May 9,PHI,ATL,L
Sunday May 10,PHI,ATL,L
Tuesday May 12,PHI,LAD,W
Wednesday May 13,PHI,LAD,L
Thursday May 14,PHI,LAD,L
Friday May 15,PHI,WSN,W
Saturday May 16,PHI,WSN,W
Saturday May 16,PHI,WSN,W
Sunday May 17,PHI,WSN,W
Tuesday May 19,PHI,CIN,W
Wednesday May 20,PHI,CIN,L
Thursday May 21,PHI,CIN,W
Friday May 22,PHI,NYY,W
Saturday May 23,PHI,NYY,L
Sunday May 24,PHI,NYY,W
Monday May 25,PHI,MIA,L
Tuesday May 26,PHI,MIA,W
Wednesday May 27,PHI,MIA,L
Friday May 29,PHI,WSN,W
Saturday May 30,PHI,WSN,W
Sunday May 31,PHI,WSN,W
Monday Jun 1,PHI,SDP,W
Tuesday Jun 2,PHI,SDP,W
Wednesday Jun 3,PHI,SDP,W
Thursday Jun 4,PHI,LAD,W
Friday Jun 5,PHI,LAD,L
Saturday Jun 6,PHI,LAD,L
Sunday Jun 7,PHI,LAD,W
Tuesday Jun 9,PHI,NYM,L
Wednesday Jun 10,PHI,NYM,W
Thursday Jun 11,PHI,NYM,W
Friday Jun 12,PHI,BOS,L
Saturday Jun 13,PHI,BOS,L
Sunday Jun 14,PHI,BOS,W
Tuesday Jun 16,PHI,TOR,L
Wednesday Jun 17,PHI,TOR,L
Thursday Jun 18,PHI,TOR,L
Friday Jun 19,PHI,BAL,L
Saturday Jun 20,PHI,BAL,L
